latitude,longitude,depth,magnitude,exponent
-32.97,-179.61,113.7,5.96,25
-17.75,-174.63,12,5.99,25
-31.7,76.63,18.5,4.88,23
24.13,125.21,32.3,5.12,23
-28.23,-175.84,22.5,4.99,23
-20.57,172.54,16.6,5.01,23
-32.98,-178.92,49.5,5.15,23
5.85,-77.78,27.1,4.98,23
40.14,142.17,53.3,5.54,24
38.3,-118.01,26.5,5,23
-9.11,123.48,116.6,5.37,24
-3.71,151.92,12,5.14,23
43.16,45.4,12.6,4.84,23
-17.69,-12.96,25.5,4.99,23
-40.2,77.86,12,5.02,23
-23.96,176.48,12,5.31,24
-9.79,109.7,14.3,4.83,23
23.78,-45.35,27.9,4.87,23
-4.28,153.18,24.5,5.24,23
-24.04,179.84,539.1,5.65,24
-17.82,-172.57,21.5,5.03,23
-20.54,172.49,17.2,5.06,23
-65.11,179.3,12,4.89,23
-21.83,-68.68,119.9,6.05,25
-65.04,179.25,18.6,5.21,23
72.2,0.63,12,5.87,24
-39.85,-91.47,12,5.17,23
38.19,-118.04,16.1,4.92,23
43.4,-127.2,27.5,4.82,23
39.24,143.9,47.9,4.74,23
5.24,125.36,25,6.31,25
42.4,144.27,64.8,5.12,23
53.57,-160.1,20,5.24,23
-6.41,143.11,15.9,5.32,24
-16.68,-71.61,112.4,5.63,24
51.05,-177.99,41,5.03,23
5.9,126.86,69.3,5,23
-36.13,-100.46,28.4,4.9,23
4.13,-32.49,14.4,4.76,23
35.59,26.19,22.6,4.71,23
13.74,145,124.2,5,23
34.47,139.28,17,4.96,23
-6.42,147.47,33.4,5.22,23
-58.89,-24.69,53.7,4.9,23
-32.68,-178.63,41.7,5.15,23
38.92,-29.92,17.5,4.75,23
54.72,-159.78,35.4,5.03,23
-42.81,-15.9,20.4,4.89,23
-44.88,-80.9,16.9,5.2,23
-16.55,176.64,25.6,5.02,23
33.48,142.13,13,4.78,23
1.73,126.75,26.5,4.96,23
40.79,142.66,35.7,6.36,25
-18.99,167.37,13.4,5.19,23
-22.66,-68.71,120.8,4.8,23
-17.66,-172.84,23.3,4.91,23
-16.66,-177.19,15,5.68,24
14.87,121.52,27.6,4.96,23
-29.3,-176.72,21.9,5.09,23
-58.78,149.01,12,5.37,24
-39.06,-92.3,12,4.79,23
10.07,126.23,25,5.12,23
29.41,128.66,13.2,4.92,23
33.86,139.68,123.9,4.76,23
8.51,-103.21,12,5.49,24
8.46,-103.2,12,5.63,24
8.39,-103.31,12,5.06,23
8.47,-103.22,12,5,23
38.31,22.04,14.8,4.89,23
6.19,133.5,14.6,6.06,25
-4.64,100.72,35.7,4.94,23
34.14,98.33,21,4.77,23
-0.35,124.39,37.4,5.25,23
-55.89,-25.89,18,4.96,23
25.53,96.78,16.4,4.84,23
-41.75,79.69,12,4.78,23
18.1,-66.78,19.7,4.79,23
-32.23,-177.66,23.2,4.99,23
-9.45,157.73,14.1,5.27,23
13.88,120.51,114.3,6.31,25
5.22,126.13,121.4,5.23,23
13.45,122.29,12.9,5.29,24
-9.19,119.77,31.5,5.08,23
50.5,-130.38,16.5,4.99,23
-20.53,169.93,17.5,4.86,23
-19.01,167.33,13.1,4.92,23
-46.25,-75.98,19.9,4.81,23
-46.29,-75.91,18.4,4.92,23
-10.83,166.19,158.7,5.15,23
22.44,143.02,192.9,4.79,23
40.27,71.48,27.9,4.94,23
14.65,-94,20,4.83,23
-52.55,26.74,12,5.06,23
-4.84,153.14,54.3,5.39,24
38.41,39.2,12,5.57,24
-16.22,-74.33,39.4,5.71,24
-47.49,99.88,16.1,5.01,23
-19.15,-69.49,131.7,5.22,23
-18.92,167.35,17.1,4.93,23
8.5,58.39,12,5.01,23
-9.1,-109.64,27.7,4.93,23
-4.95,68.43,12,4.94,23
-39.58,-75.26,12,6.71,26
-47.48,100.05,12,5.47,24
-47.48,99.97,12,5.6,24
-47.64,100.09,23.5,4.97,23
45.35,16.25,20.6,5.01,23
14.24,56.74,12,5.31,24
-20.29,67.79,22.2,5.04,23
-47.47,100.03,18.9,5.13,23
-0.26,124.55,40.6,5.17,23
18.87,-60.43,27.2,4.96,23
-20.38,67.9,12.5,4.87,23
7.76,-37.1,21.8,5,23
-6.66,154.54,28.2,5.22,23
56.29,114.18,30.4,4.85,23
-10.29,120.14,26.7,4.89,23
-6.74,154.56,24,5.1,23
-6.67,154.55,29.4,5.25,23
-6.69,154.49,32.7,5.27,23
-6.71,154.55,27.7,5.46,24
43.39,-127.36,18.5,5.73,24
-6.76,154.59,31.6,5.1,23
45.36,16.22,12,6.38,25
5.24,125.36,17,5.57,24
-39.38,-71.99,121.9,4.8,23
-0.73,-21.08,23.8,5.89,24
36.32,140.7,55.4,5.23,23
-2.34,127.42,12.8,4.73,23
-0.94,-14.01,24,4.81,23
-8.83,122.38,125.6,5.22,23
-0.68,146.83,12.6,5.18,23
-9.02,119.06,111.9,4.96,23
-52.12,-4.77,12,5.28,24
13.09,-91.25,17.3,5.09,23
-5.39,-11.74,15,4.8,23
-5.96,153.04,37,5.17,23
-52.9,21.12,12,5.05,23
4.43,137.93,13.8,5.2,23
-62.33,-58.22,16.2,5.13,23
-52.14,-4.67,13.8,5.27,24
-52.1,-4.68,12,5.25,23
25.82,128.45,19.6,5.01,23
1.18,-28.02,19.3,4.86,23
25.89,128.56,23.9,4.91,23
57.72,-153.94,87.6,5.03,23
13.11,-91.18,18.4,5,23
51.12,-179.78,24,6.04,25
-2.66,122.25,13.2,4.99,23
-35.48,-104.96,14,5.26,23
67.9,-18.55,12.5,4.76,23
8.22,-38.5,15.3,4.94,23
-57.21,-26.4,140.2,5.08,23
73.23,6.77,13.8,4.77,23
8.21,-82.98,25.9,4.93,23
-14.35,167.16,194.7,5.1,23
-0.82,-16.08,12,4.86,23
-27.03,-114.24,22.8,4.92,23
-15.86,-174.64,22.1,4.99,23
-35.45,-105.43,28.9,4.9,23
-22.45,-12.33,17.5,4.79,23
-28.83,-177.05,46.4,6.26,25
-7.16,155.79,52.9,5.84,24
-4.56,102.45,60.7,5.63,24
-26.62,67.63,20.5,4.94,23
-0.05,122.99,167.4,6.19,25
-15.42,-175.04,12,4.93,23
-43.08,-83.15,12,5.14,23
-29.41,-178.59,223.7,6.26,25
-20.77,169.8,130.9,6.09,25
-55.71,-28.47,45.2,5.1,23
-30.45,-179.52,345.7,5.32,24
-18,-172.7,21.8,4.85,23
-7.22,120.21,646.3,5.25,23
-17.98,-172.74,20.5,4.98,23
-16.19,167.89,191,5.56,24
16.8,-101.75,12,4.96,23
-45.85,95.71,15.3,5.05,23
-17.93,-178.51,585.1,5.37,24
24.79,122.01,105.4,4.91,23
-6.99,129.51,126.1,5.33,24
-24.87,179.8,499,5.34,24
-10.86,162.41,31,5.41,24
-49.6,116.45,14.4,4.94,23
-24.03,-66.76,221.1,6.1,25
-16.08,167.78,168.2,6.09,25
19.78,-109.11,23.2,5.09,23
-35.35,-105.91,12,5.55,24
-22.4,-68.6,96.6,4.84,23
-37.04,-17.28,17.3,4.85,23
25.77,124.38,170.6,5.02,23
-7.15,120.35,634.1,5.66,24
-37.35,-17.12,12,5.06,23
1.31,119.97,25,5.29,24
-63.21,171.01,12,5.33,24
-37.28,-17.17,17.5,5.06,23
53.69,-163.96,34.1,5.18,23
38.83,-29.37,16.4,5.48,24
-16.26,177.73,20.3,4.88,23
-58.11,-9.46,16.7,5.46,24
51.32,100.39,13.9,6.79,26
43.71,139.97,232.7,5.98,25
14.76,-93.76,28.2,4.96,23
-19.87,66.21,23.8,4.93,23
-63.16,170.96,12,5.24,23
-21.67,-68.6,124.6,4.95,23
19.07,120.28,18.5,5.07,23
-2.78,136.86,43.3,5.97,25
38.35,22.02,14.1,5.2,23
38.34,22.03,22.5,4.76,23
38.37,21.97,19.6,4.83,23
51.63,100.61,12,4.79,23
-6.29,149.5,44.9,4.91,23
1.66,128.2,17.6,5.08,23
-24.89,-13.45,12,5.28,24
73.59,8.09,14.1,4.83,23
73.51,7.76,12,4.98,23
51.17,-173.61,35.5,4.97,23
-2.84,118.85,20.7,5.67,24
-49.6,-116.17,20.7,4.93,23
-44.77,-80.49,24.6,4.96,23
25.41,124.4,134.9,4.84,23
-2.82,118.85,18.2,6.29,25
-16.41,-177.43,15.5,5.13,23
-37.38,-17.3,19.2,4.83,23
-37.25,-17.33,21.6,4.94,23
-34.22,-14.82,14.8,4.94,23
-37.19,-17.22,12,4.97,23
-37.17,-17.22,12,4.97,23
-37.32,-17.19,12,4.9,23
-37.2,-17.24,12,5.45,24
-37.23,-17.22,12,5.35,24
33.84,136.88,360,5.3,24
-37.18,-17.25,12.2,4.85,23
-3.56,149.59,12,5.32,24
13.86,-92.38,21.6,5.83,24
56.12,164.74,14.9,5.01,23
-37.24,-17.24,12,4.96,23
26.68,55.19,12,5.43,24
13.85,-92.4,23.1,5.03,23
13.96,120.65,162.4,4.85,23
-37.39,-17.24,12.6,4.86,23
-31.09,-71.38,62.3,5.15,23
4.82,-82.66,16.5,5.2,23
-20.44,-173.06,31.2,4.96,23
-5.82,148.94,123.3,5.07,23
-6.61,103.86,34.2,5.32,24
36.45,70.64,209.5,5.57,24
22.53,121.31,18.1,5.1,23
-15.53,168.15,17.6,5.09,23
53.84,162.15,20.3,5.12,23
-56.46,-26.51,95.8,5.41,24
-14.73,167.16,169.8,5.37,24
-33.58,-179.11,45.2,4.97,23
35.84,123.95,12,4.64,23
-31.85,-68.86,25.8,6.5,25
-45.78,-77.55,20.7,4.93,23
-13.5,166.56,47.4,5.21,23
-3.69,-103.47,12,4.8,23
26.66,-110.92,17.7,5.27,24
49.73,147.63,586.5,5.6,24
-15.05,-75.8,35.8,5.19,23
-14.96,-75.68,32.8,5.48,24
-15.02,-75.65,29.3,5.39,24
37.79,26.92,19.9,4.9,23
-2.38,-79.83,99.4,4.95,23
5.04,127.3,102.3,6.98,26
47.49,-27.3,12,4.95,23
12.85,144.07,16.5,4.88,23
-33.3,-179.12,51.9,5.6,24
28.15,104.35,12,4.78,23
-6.53,147.68,29.5,5.9,24
13.27,-91.02,29.8,5.01,23
-6.5,147.67,33,5.43,24
-24.44,-179.5,484.4,5.58,24
-6.45,147.69,35.2,5.66,24
3.14,-74.81,33.5,4.91,23
-61.89,-55.34,12,6.92,26
-33.5,-70.01,108.1,5.75,24
-51.14,161.69,12,5.76,24
-14.77,166.56,28.2,5.06,23
-58.43,-14.54,13.1,4.89,23
-61.78,-55.14,12,5.45,24
9.06,126.84,20.3,5.28,24
-52.94,10.04,13.1,5.02,23
-61.72,-55.02,12,4.94,23
42.02,145.04,24.1,4.89,23
-1.81,133.46,12.9,5.11,23
-38.2,176.41,20.1,4.91,23
37.12,71.52,130.5,5.09,23
-38.23,176.47,12,5.17,23
-61.72,-54.99,16.5,4.97,23
54.62,-162.13,54,5.06,23
18.24,-63.99,106.7,5.01,23
23.39,123.55,30.1,5.2,23
-4.66,152.23,107.5,5.23,23
23.34,123.58,27.4,4.96,23
-11.91,65.85,12,4.79,23
51.56,177.74,31.9,5.02,23
-11.03,164.84,28.6,4.88,23
-15.91,-178.64,16.2,5.14,23
-5.81,151.91,29.2,5.17,23
-7.14,155.79,56.7,5.37,24
-11.22,165.09,19,5.02,23
36.19,41.22,14.9,4.97,23
-64.52,176.53,20.5,5.01,23
-18.55,65.33,12.2,4.7,23
-61.75,-54.83,13.6,4.87,23
42.7,141.97,127.7,5.35,24
-23.75,69.45,12.2,4.89,23
4.6,-75.7,162.6,4.98,23
-5.16,103.59,29.6,4.91,23
40.68,-127.32,19,4.95,23
-15.72,-174.52,16.2,4.89,23
-32.21,-13.5,21.8,4.86,23
-15.56,-174.58,17.5,4.88,23
-15.72,-174.48,14.5,4.82,23
-15.73,-174.51,12.3,4.96,23
-6.67,153.96,28.9,4.98,23
13.72,-92.25,20.6,5.02,23
13.41,120.1,29.9,5.04,23
8.14,-82.94,14.5,4.93,23
8.1,-82.92,12,5.66,24
8.14,-82.91,12,5.51,24
-61.73,-54.92,12,5.15,23
-13.83,121.81,21.3,5.68,24
29.4,128.71,16.6,4.69,23
-15.74,-174.58,22,4.91,23
-61.99,-56.01,12.4,4.76,23
-2.9,129.59,25,5.1,23
12.39,-88.28,49.2,4.91,23
54.31,169.19,24.3,5.31,24
-4.63,102.49,62,5.09,23
-19.93,-70.37,62,5.06,23
-62.35,-58.23,17.5,4.82,23
-24.34,-67.01,188.4,4.99,23
-5.58,133.63,22.8,5.33,24
22.16,143.85,132.3,4.78,23
27.57,56.75,48.8,4.91,23
2.72,-59.48,12,5.6,24
38.92,26.05,12.6,4.98,23
38.94,26.24,18.3,4.77,23
38.9,26.16,13.8,5.21,23
38.9,26.21,14.8,4.77,23
-59.21,-16.65,12,4.92,23
-55.5,-128.3,19.6,5.02,23
-4.51,132.67,12,4.98,23
38.89,25.92,19.1,4.79,23
28.52,87.52,17.8,5.05,23
4.14,126.65,38.2,5.27,24
-16.26,177.93,12,5.72,24
-22.92,171.72,12,5.13,23
-22.86,171.8,19.3,5.78,24
-22.93,171.78,22,5.54,24
-22.9,171.77,13.9,5.57,24
-22.92,171.88,19.6,5.36,24
-22.92,171.86,20.9,5.39,24
-22.83,171.78,29.4,5.18,23
-36.39,-98.63,17.8,6.59,25
-61.72,-55.03,15,4.95,23
-6.39,147.49,35.5,5.38,24
43.63,-28.76,12,4.84,23
-64.68,177.37,12,4.98,23
-65.18,179.34,12,4.8,23
28.54,87.51,19.4,4.92,23
14.71,118.75,17.8,5.12,23
21.52,121.84,18.6,5.49,24
-2.59,122.51,29.2,4.88,23
-22.85,171.81,22.1,5.73,24
-3.66,68.6,12,5.29,24
-3.71,68.58,17.3,4.75,23
44.39,147.75,95.2,4.77,23
14.6,123.07,12,5.15,23
-20.22,170.13,17.3,4.95,23
12.11,120.79,17.6,4.9,23
12.38,-86.92,153.2,4.81,23
40.53,45.31,19.8,5.17,23
-22.96,171.63,12.8,5.31,24
-0.26,124.42,41.2,4.81,23
-43.15,-83.12,22.8,4.88,23
2.21,-84.54,20.5,4.71,23
-15.15,-174.36,26.4,4.86,23
-23.45,-175.51,27.8,5.03,23
19.27,-64.81,25.8,5.13,23
4.14,-82.58,12,4.66,23
24.62,122.54,117.1,5.38,24
6.78,125.09,28.6,4.92,23
-20.84,-177.58,386.5,5.21,23
-17.25,-174.09,193.4,5.2,23
-22.89,171.82,19.7,5,23
-54.49,-136.35,12,5.11,23
6.8,125.09,24.8,6.1,25
-3.4,146.09,12,6.33,25
5.74,127.01,41.6,5.71,24
-34.43,-179.52,41.8,5.06,23
-15.81,-173.39,59.4,4.9,23
-30.07,-179.35,347.9,5.57,24
-22.89,171.72,21.2,4.88,23
42.27,145.04,30.5,5.08,23
24.29,122.01,32.6,5.24,23
5.42,-82.67,21.7,5,23
-8.97,-108.7,23.9,4.85,23
12.07,120.79,12,5.09,23
-5.35,151.71,63.4,5.63,24
29.98,131.27,25,4.93,23
31.19,140.79,61,5.22,23
-6.44,130.02,179.8,5.3,24
-50.04,119.81,12,5.11,23
-42,88.26,12.1,5.1,23
-50.06,119.85,12,4.99,23
-13.5,-111.28,13,5.62,24
4.85,127.12,102.2,4.89,23
-5.71,101.64,19,4.81,23
-22.95,171.58,13.8,5.99,25
-22.96,171.54,21.3,5.76,24
-5.81,101.71,12,6.23,25
-23,171.6,14.7,6.13,25
-22.98,171.62,21,7.68,27
-22.99,171.38,30.6,6.42,25
-22.81,171.15,22.1,6.28,25
-22.81,171.1,28.8,5.82,24
-23.26,171.44,13.1,6.38,25
-23.32,171.34,21.5,5.76,24
-23.19,171.89,12,5.42,24
-22.9,171.48,23.2,5.59,24
-23.26,171.59,18.5,5.98,25
-23.24,171.61,14.6,5.92,24
-23.21,171.6,21.2,5.45,24
-22.82,171.57,27.5,5.43,24
-22.74,170.92,17.3,5.81,24
-22.69,170.94,21.7,5.26,23
-23.24,171.9,14,6.07,25
-23.23,171.92,14.6,5.71,24
-23.26,171.84,12,5.31,24
-22.85,171.18,14.6,5.89,24
-23.36,171.54,12,5.73,24
-23.55,171.91,35.5,5.43,24
-23.21,172.08,14.2,5.18,23
-22.79,171.1,12,5.12,23
-23.31,171.62,21.2,5,23
-22.73,171.2,22.4,5.15,23
13.74,120.71,132.6,4.85,23
-39.87,-71.96,21.2,5,23
-22.86,171.58,23.6,5.11,23
-5.86,101.57,13.9,4.81,23
-22.78,171.06,12,4.76,23
-22.8,170.87,13.4,4.89,23
-22.87,171.63,22.8,5.28,24
-23.34,171.77,19.9,5.01,23
-23.3,171.8,20.3,4.85,23
-23.32,171.7,27.5,5,23
-22.74,171.06,23.4,5.27,24
-22.53,171.32,12,4.96,23
-22.78,171.56,32,5.06,23
-23.06,172.01,20.8,5.05,23
19.23,120.94,36.4,4.98,23
-22.77,171.07,27.2,5.38,24
-23.33,171.46,12,5.25,23
24.82,122.58,16.4,4.78,23
-23.24,171.23,12,5.11,23
-23.22,171.19,24,4.95,23
-22.53,171.63,12,5.41,24
-23.3,171.38,12,5.78,24
-23.28,171.47,18.1,5.11,23
-23.24,171.6,14.3,5.39,24
-0.66,131.54,14.7,4.79,23
-23.28,171.48,17.2,5.03,23
-23.36,171.64,21.5,4.92,23
38.12,73.39,111.9,5.89,24
-23.24,171.65,12,5.24,23
-34.18,-14.69,29.8,4.92,23
-6.66,103.57,38.1,4.98,23
-23.17,171.77,19.1,5,23
-23.18,171.61,19.4,4.94,23
-4.17,-80.34,81.3,5.34,24
-15.31,66.94,27.4,4.96,23
40.07,44.52,27.9,4.94,23
57.17,-155.3,53.6,5.32,24
37.6,141.64,50,7.1,26
-22.77,171.09,27.9,5.14,23
37.5,141.45,49.8,5.2,23
-22.77,171.11,23.2,5.44,24
-22.78,171.03,27.8,5.14,23
13.57,-91.37,50.1,4.91,23
1.23,119.94,28.6,5.11,23
-23.38,171.66,20.5,4.89,23
-23.34,171.54,12,5.85,24
-23.15,171.7,34.2,5.46,24
-56.71,-141.83,27.2,5.02,23
-17.77,167.77,49.5,5.43,24
1.18,-85.31,20.1,5.37,24
-22.51,170.42,22.1,4.95,23
-17.69,167.42,29.2,4.93,23
-23.22,170.9,23,4.93,23
-20.24,168.45,28.6,4.89,23
-22.98,172.42,18.4,5.09,23
-17.68,167.6,20.2,5.1,23
37.51,141.57,48.5,5.42,24
-22.88,172.41,22.2,5.06,23
-17.66,167.66,20.5,5.08,23
-17.63,167.55,22.9,5.14,23
-23.32,171.31,14,5.01,23
-23.35,171.44,12.2,5.11,23
-47.17,-13.22,20.2,5.01,23
-17.7,167.56,17.6,6.41,25
-17.69,167.62,22.2,5.62,24
-17.73,167.63,19.5,5.95,25
-17.82,167.46,17.5,5.34,24
-17.71,167.57,29.6,5.19,23
-13.58,166.52,47.3,4.98,23
2.35,-101.64,14.4,4.98,23
51.94,157.35,146.2,5.04,23
-18.86,-173.55,13.8,5.19,23
-17.61,167.46,28.7,4.97,23
-17.73,167.4,21,5.02,23
-2.72,139.3,37.2,5.42,24
38.31,21.94,12,5.48,24
-17.66,167.6,22.4,5.11,23
-17.54,167.57,20.5,5.14,23
-17.59,167.36,32.5,5.05,23
0.99,-85.32,22.3,5.06,23
-6.28,147.4,106.8,5.06,23
-17.55,167.61,17.4,5.42,24
-20.04,168.85,37.8,5.22,23
-17.56,167.7,19.1,5.26,23
-17.61,167.6,23.1,5.15,23
-17.48,167.6,17.4,5.58,24
-22.94,172.42,13.6,5.28,24
30.76,51.43,14.1,5.34,24
22.25,121.42,19.7,5.1,23
-23.22,171.75,19.9,6.04,25
-22.91,172.28,21.2,5.22,23
-18.96,167.92,12,6.26,25
-4.02,-78.9,93.3,4.84,23
-14.81,-176.68,12,6.15,25
-19.54,-173.35,22.5,5.41,24
-8.96,-108.17,12,5.75,24
-54.55,144.04,12,5.48,24
-54.6,143.98,12,5.48,24
-14.84,-176.75,12,5.3,24
-22.73,171.43,21.3,4.84,23
-0.08,-18.3,18.7,5.14,23
-29.57,-71.89,31.9,5.04,23
-53.02,9.85,15.1,4.81,23
-23.3,171.46,12,5.04,23
50.96,-179.14,21,5.61,24
-17.64,167.6,14.7,5.35,24
40.77,142.81,32.4,5.07,23
-17.41,167.66,20.3,5.54,24
-47.3,100.43,24.6,4.86,23
-38.76,46.84,21.6,4.85,23
43.35,147.08,67.9,5,23
-9.22,-74.8,23.6,5,23
-4.86,153.22,62.5,4.92,23
43.63,-128.31,20.8,5.2,23
43.63,-128.27,22.1,5.09,23
-17.64,167.27,32.8,5.01,23
18.46,146.8,38,4.95,23
52.33,97.44,27.4,4.98,23
-2.27,68.19,17.2,4.81,23
-9.72,154.73,23,4.93,23
-45.04,-81.68,16,4.77,23
50.91,-179,27.8,4.98,23
-21.3,-173.91,19.5,4.87,23
-23.41,171.36,12,5.17,23
2.37,127.2,74.3,4.85,23
-22.93,172.84,12.7,5.55,24
-22.94,172.87,12.8,4.97,23
-23.02,172.71,17.3,5,23
-15.19,-172.99,12,5.29,24
47.52,-128.99,21.6,4.73,23
14.25,-93.27,12,5.2,23
0.05,123.39,148.9,4.79,23
1.56,121.92,28.1,5.86,24
-31.29,-178.23,57.4,5.14,23
-41.99,-16.13,12,5.01,23
-47.58,165.77,17.8,5.04,23
-55.76,-28.42,67.8,5.27,24
15.61,-94.7,24.4,4.88,23
-15.09,-176.01,18.1,4.98,23
-14.78,167.14,163.3,5.03,23
3.2,127.08,25,5.5,24
63.82,-22.25,12,5.64,24
63.81,-22.44,12,5.23,23
63.86,-22.15,12,4.8,23
63.86,-22.45,12,4.85,23
63.87,-22.13,12,4.81,23
-23.27,171.82,20.9,4.9,23
-14.96,-173.18,12,5.2,23
14.12,-92.91,19.6,4.77,23
44.92,147.51,144.9,5.04,23
13.73,144.93,136.8,4.98,23
22.69,96.03,19.9,4.88,23
-53.96,-134.34,12,5.31,24
-53.87,-134.52,12,4.9,23
-53.92,-134.41,12,5.34,24
-47.38,100.07,12,5.41,24
-24.8,69.78,12,5.08,23
-6.65,105.66,72.9,4.86,23
12.76,48.09,12,4.67,23
0.86,-29.96,15.4,4.8,23
8.38,137.6,12.3,5.14,23
8.52,137.62,22.6,5.49,24
8.53,137.58,23.2,4.83,23
-0.59,127.51,12,5.05,23
-17.49,167.25,12,5.06,23
-47.27,100.16,12,5.84,24
63.9,-22.26,13.6,4.93,23
-18.47,-177.9,574.7,5.7,24
18.92,-107.53,26.6,4.82,23
63.86,-22.28,12,5.3,24
61.34,-150.16,55.3,5.33,24
-24.16,-175.37,17.2,5.34,24
4.75,-82.58,25,4.92,23
63.9,-22.24,12,4.8,23
-17.68,-72.79,20.1,5.61,24
-15.31,-175.89,12.4,5.16,23
-15.22,-175.9,21.5,5.15,23
51.06,-178.84,27.7,5.47,24
-48.15,31.53,20.9,4.95,23
30.15,131.28,25.8,4.86,23
63.86,-22.23,12,4.67,23
-22.83,172.43,21,5.81,24
-22.81,172.44,23.5,5,23
-17.6,167.45,12.1,5.93,25
63.88,-22.23,12,5.01,23
-13.2,166.45,44.1,5.47,24
-17.72,167.46,20.3,4.9,23
-17.65,167.38,13.8,5.13,23
63.84,-22.24,12,4.96,23
3.92,-32.12,16.8,5.09,23
6.34,-76.16,25.4,5.15,23
63.92,-22.27,12,4.78,23
21.79,121.1,30.1,5.46,24
-24.3,-175.26,16.5,5.08,23
43.94,148,35.7,5.85,24
-17.89,167.33,12,5.31,24
-5.58,-81,31.5,4.94,23
-18,167.33,13.1,4.94,23
-16.95,-177.18,399.8,5.13,23
-21.08,-178.87,568.8,5.45,24
39.65,22.13,12,6.26,25
39.64,22.24,18.4,5.22,23
39.71,22.18,17.2,5.32,24
39.67,22.07,17,5.14,23
63.82,-22.31,12,4.9,23
46.53,151.13,120.9,4.77,23
-14.79,167.84,20.2,4.89,23
-37.36,179.86,53.5,7.25,26
-14.49,167.14,186.2,6.2,25
-29.58,-177.01,42.8,7.44,27
-29.11,-176.73,33.9,8.07,28
-28.53,-176.22,29.6,6.74,26
-28.95,-176.04,32.5,6.55,25
-28.63,-176.18,21.1,6.37,25
-1.93,98.91,35.6,5.72,24
-29.27,-176.36,14.1,6.01,25
-28.93,-176.29,21.6,5.56,24
-28.34,-176.34,20.3,5.17,23
-29.33,-176.77,24,5.24,23
-28.9,-176.61,16.9,6.36,25
-37.35,-179.98,22.7,5.21,23
-28.79,-176.34,19.5,5.2,23
-28.53,-176.3,19.3,5.53,24
-30.22,-176.92,12,5.56,24
-28.3,-177.95,12,5.79,24
-28.33,-177.95,23.8,5.75,24
-29.19,-176.16,12,5.4,24
-30.04,-176.62,12,5.89,24
-30.25,-176.95,23,5.27,24
-29,-178.38,12,5.33,24
-37.46,179.95,12.6,5.33,24
-28.16,-176.06,22.6,5.11,23
-29.94,-176.59,13.2,5.26,23
-37.34,-94.57,12,5.28,24
-28.6,-176.47,21,5.18,23
-30,-176.36,18.5,5.26,23
-37.43,179.73,12,6.27,25
-37.36,-179.98,22.5,5.15,23
-29.7,-176.34,12.3,5.63,24
-29.3,-176.59,29.8,5.14,23
50.49,157.97,38.2,5.23,23
-37.29,-179.94,12.3,5.3,24
-28.5,-178.09,12,5.7,24
-28.48,-178.09,12,6.1,25
-28.49,-178.06,14.7,5.83,24
-29.67,-176.29,16.2,5.39,24
-28.36,-177.94,12,5.4,24
-28.38,-177.96,12,6.15,25
-28.37,-177.97,12,6.25,25
-28.36,-177.99,17.8,5.49,24
-28.28,-177.93,12,6.16,25
-28.89,-176.06,17.1,5.53,24
-1.01,10.34,12.7,5.04,23
-29.96,-176.4,12,5.64,24
-15.92,-72.06,31.3,5.08,23
-28.34,-175.94,12,5.5,24
20.89,144.54,13.4,5.31,24
20.91,144.54,13.7,5.42,24
27.86,142.94,22,5,23
-22.73,171.7,35.8,5.28,24
20.86,144.57,12,5.53,24
-37.41,179.89,12,5,23
-28.16,-177.7,14.4,5.05,23
20.83,144.62,14.5,4.89,23
-7.3,149.37,13.8,5.02,23
-28.2,-177.8,12,5.3,24
20.98,144.55,13.1,4.82,23
-28.41,-175.87,12,5.13,23
-28.25,-175.89,12,5.02,23
-29.15,-176.61,23.1,5.11,23
-29.22,-176.66,20.4,5.3,24
-28.21,-177.83,12,5.41,24
20.99,144.47,18.3,5.05,23
-37.14,-179.54,12,5.17,23
21.05,144.43,16.6,5,23
-5.64,130.77,82.8,5.08,23
-28.3,-176.19,12,5.5,24
63.84,-22.42,12,5.27,24
-28.24,-176.21,19.1,5.34,24
-29.01,-176.37,21,5.1,23
-28.96,-176.31,14,5.61,24
-37.28,-179.85,12.7,5.14,23
-37.37,179.91,12,5.57,24
-32.48,-177.62,13.9,5.67,24
-37.33,179.95,14.4,5.1,23
-28.31,-177.95,13,5.09,23
-28.71,-176.24,12,5.11,23
-32.47,-177.67,21.2,5.15,23
-29.08,-176.54,14.8,5.43,24
-29.05,-175.77,17.8,4.93,23
-28.63,-175.99,12,5.33,24
-29.27,-176.21,19.2,4.98,23
-28.6,-176.3,21.2,4.97,23
-37.45,179.77,18.5,5,23
-57.48,148.17,14.8,4.78,23
-28.6,-176.86,40,5.26,23
-29.53,-176.77,12,5.3,24
-29.5,-176.76,14.1,5.45,24
-29.57,-176.73,14.6,5.78,24
-33.07,-177.92,21.7,5.2,23
-30.32,-176.95,22,4.92,23
-28.68,-176.38,19.9,4.97,23
-29.57,-176.75,20.5,5.05,23
-29.61,-176.81,13.4,5.26,23
-7.65,128.07,170.9,4.87,23
-28.2,-177.81,12,5.44,24
-32.18,-69.78,105.9,5.24,23
-4.55,100.84,24.4,5.09,23
-29.53,-176.74,22.2,5.03,23
-28.78,-177.29,55.3,5.04,23
38.79,141.53,87.8,4.94,23
-28.63,-176.15,13.2,5.14,23
-17.93,167.3,12,5.36,24
-28.99,-176.45,20.7,5.02,23
-28.43,-175.75,28.1,4.96,23
-55.46,-126.42,20.8,4.95,23
