"utc_date","latitude","longitude","depth","magnitude"
"4/16/2013","-16.2517","-74.2928","11","4.5"
"4/16/2013","-7.2102","-78.6246","21","4.5"
"4/17/2013","-15.4713","-75.4707","40","4.5"
"4/17/2013","-10.7837","-73.5138","30","4.6"
"4/17/2013","-3.7077","-77.3948","120","4.7"
"4/19/2013","-16.6828","-71.8415","43","4.9"
"4/20/2013","-5.4064","-81.688","40","4.7"
"4/20/2013","-9.8026","-79.5113","66","4.9"
"4/20/2013","-7.1924","-78.5171","20","4.7"
"4/20/2013","-3.8037","-81.6454","5","4.5"
"4/21/2013","-9.2154","-75.9999","15","4.5"
"4/21/2013","-5.3192","-77.0393","55","4.7"
"4/21/2013","-4.0315","-80.3373","39","4.6"
"4/21/2013","-13.6449","-75.6793","74","4.9"
"4/22/2013","-15.4651","-70.5732","243","5"
"4/22/2013","-5.1006","-77.8286","160","4.5"
"4/22/2013","-6.9754","-78.6719","145","4.5"
"4/23/2013","-9.0704","-79.2388","23","4.5"
"4/23/2013","-3.9017","-80.5858","48","4.5"
"4/23/2013","-3.6512","-76.2099","265","4.5"
"4/23/2013","-4.3805","-76.7872","16","4.5"
"4/23/2013","-3.4836","-81.8986","31","4.5"
"4/24/2013","-8.9888","-74.8612","75","4.9"
"4/25/2013","-9.2079","-78.9469","64","4.5"
"4/25/2013","-9.7023","-74.7189","135","4.8"
"4/26/2013","-10.2475","-74.519","23","4.5"
"4/27/2013","-4.7732","-77.4896","39","4.5"
"4/27/2013","-10.8122","-78.5959","68","4.5"
"4/27/2013","-3.1026","-81.4807","51","4.7"
"4/29/2013","-3.3613","-78.775","128","5.3"
"4/29/2013","-14.9175","-73.6642","105","4.5"
"4/29/2013","-15.3493","-71.9125","140","4.5"
"4/29/2013","-9.4811","-78.5611","52","4.5"
"4/30/2013","-9.772","-75.0361","34","4.5"
"5/1/2013","-14.9128","-73.6613","96","4.5"
"5/1/2013","-10.4301","-76.8039","106","4.5"
"5/2/2013","-8.7448","-79.1537","39","4.5"
"5/2/2013","-5.7105","-78.7972","28","4.5"
"5/2/2013","-7.8211","-75.7001","20","4.5"
"5/2/2013","-16.8032","-69.5537","220","4.6"
"5/2/2013","-17.5141","-69.8341","204","4.8"
"5/2/2013","-17.1641","-69.8208","201","4.7"
"5/3/2013","-9.4828","-80.024","33","4.6"
"5/3/2013","-12.6859","-76.1543","98","4.5"
"5/4/2013","-12.8648","-77.9217","30","5.1"
"5/5/2013","-10.8713","-78.527","12","4.5"
"5/5/2013","-4.361","-76.9451","41","4.8"
"5/5/2013","-6.2154","-76.3374","74","4.8"
"5/5/2013","-15.2177","-75.695","27","4.6"
"5/5/2013","-9.541","-79.23","52","5.5"
"5/5/2013","-15.2872","-72.4437","43","4.7"
"5/5/2013","-5.6941","-76.5642","34","4.5"
"5/5/2013","-13.406","-74.963","108","4.5"
"5/5/2013","-15.9569","-73.1429","34","4.5"
"5/5/2013","-9.4374","-79.1889","56","4.6"
"5/6/2013","-8.8682","-74.6148","147","4.9"
"5/6/2013","-8.6459","-74.776","147","4.7"
"5/6/2013","-16.135","-72.011","123","4.5"
"5/7/2013","-6.4119","-81.1834","44","4.5"
"5/7/2013","-5.5171","-76.8657","56","4.5"
"5/8/2013","-15.465","-70.5624","272","4.6"
"5/8/2013","-17.0764","-70.0057","198","4.7"
"5/9/2013","-3.9869","-81.2156","13","4.5"
"5/9/2013","-15.6269","-71.5344","148","4.5"
"5/9/2013","-16.6559","-73.0193","33","4.5"
"5/10/2013","-12.5304","-77.0864","35","4.7"
"5/10/2013","-15.8095","-71.9897","13","4.6"
"5/11/2013","-15.9914","-72.382","118","5.1"
"5/11/2013","-15.728","-71.6234","165","4.8"
"5/12/2013","-6.3837","-81.0425","28","4.5"
"5/12/2013","-3.0609","-78.0197","139","5"
"5/12/2013","-3.2273","-77.7478","57","4.5"
"5/13/2013","-15.1063","-75.7456","22","4.8"
"5/13/2013","-8.2448","-80.4017","40","5.3"
"5/14/2013","-17.1673","-69.7277","187","4.9"
"5/14/2013","-15.6948","-73.3223","104","5.8"
"5/15/2013","-8.7356","-80.2579","58","4.7"
"5/15/2013","-7.8094","-73.9246","193","4.8"
"5/15/2013","-7.1814","-76.3144","172","4.6"
"5/15/2013","-18.5359","-71.1613","56","4.8"
"5/15/2013","-9.0263","-74.3875","152","4.9"
"5/15/2013","-3.2328","-77.4473","58","4.7"
"5/15/2013","-3.3399","-80.3629","66","4.5"
"5/16/2013","-8.3249","-74.8067","25","4.5"
"5/16/2013","-3.4601","-79.9203","79","4.5"
"5/16/2013","-14.6556","-72.0788","113","4.7"
"5/16/2013","-15.8449","-71.7153","10","4.5"
"5/16/2013","-9.3566","-74.1505","110","4.8"
"5/16/2013","-8.632","-77.678","103","4.6"
"5/16/2013","-3.2435","-79.8661","13","4.5"
"5/17/2013","-6.5785","-78.8448","107","4.5"
"5/17/2013","-7.0111","-80.7191","21","4.5"
"5/17/2013","-18.6098","-69.7265","147","4.6"
"5/17/2013","-10.569","-75.0932","33","5"
"5/17/2013","-4.1045","-80.9892","24","4.5"
"5/18/2013","-9.5412","-74.8714","175","4.7"
"5/18/2013","-16.1771","-74.023","69","4.5"
"5/19/2013","-5.1114","-78.5993","16","4.6"
"5/19/2013","-17.3462","-70.9272","104","5.1"
"5/19/2013","-13.683","-76.0341","64","4.7"
"5/19/2013","-8.5674","-74.4457","144","4.5"
"5/20/2013","-16.1558","-74.3535","52","4.7"
"5/20/2013","-5.6621","-78.6616","21","4.7"
"5/20/2013","-17.3929","-70.984","22","4.5"
"5/20/2013","-16.5496","-69.9559","194","4.8"
"5/21/2013","-15.3062","-71.7171","158","5.5"
"5/21/2013","-10.0355","-75.0522","48","4.7"
"5/21/2013","-13.8344","-72.6296","127","6"
"5/22/2013","-6.2131","-76.5411","112","4.6"
"5/23/2013","-18.4804","-69.7409","167","5.2"
"5/23/2013","-10.83","-78.0682","62","4.5"
"5/23/2013","-14.9812","-71.1026","185","4.6"
"5/23/2013","-8.07","-81.3737","39","4.6"
"5/23/2013","-9.1177","-79.2042","23","4.5"
"5/24/2013","-17.1563","-72.2874","24","4.5"
"5/24/2013","-15.1729","-73.0549","127","4.5"
"5/25/2013","-17.0466","-69.9169","188","5.6"
"5/25/2013","-3.9517","-80.6759","30","4.5"
"5/25/2013","-14.8863","-74.0184","110","4.5"
"5/25/2013","-7.1723","-80.5468","26","4.6"
"5/25/2013","-8.1811","-76.5039","56","4.5"
"5/26/2013","-3.0745","-80.6114","39","4.5"
"5/26/2013","-6.6576","-81.3787","30","4.5"
"5/26/2013","-8.3206","-75.3106","200","4.7"
"5/27/2013","-12.8732","-74.8856","100","4.5"
"5/27/2013","-14.5458","-74.4312","107","4.6"
"5/27/2013","-7.6123","-76.1931","23","4.5"
"5/29/2013","-7.2548","-79.7213","18","4.5"
"5/29/2013","-7.0611","-78.551","29","4.6"
"5/30/2013","-9.4881","-79.9978","49","4.5"
"5/30/2013","-3.1034","-76.2945","180","4.6"
"5/30/2013","-9.7793","-78.6703","56","4.9"
"5/31/2013","-11.0699","-78.5398","57","4.5"
"6/1/2013","-16.5495","-73.9905","56","4.5"
"6/1/2013","-5.4619","-77.1087","255","4.5"
"6/1/2013","-8.7935","-74.6308","153","4.5"
"6/1/2013","-10.9943","-73.6445","137","4.6"
"6/1/2013","-7.8762","-74.3583","181","4.7"
"6/2/2013","-16.104","-75.2689","44","4.7"
"6/2/2013","-14.4309","-75.5198","76","5"
"6/2/2013","-12.8088","-76.5587","74","4.6"
"6/3/2013","-13.1216","-75.4338","110","4.6"
"6/3/2013","-7.3888","-74.4875","43","4.7"
"6/3/2013","-7.2186","-80.7956","33","4.5"
"6/3/2013","-9.0754","-80.1535","57","4.5"
"6/4/2013","-18.3704","-70.2114","111","4.9"
"6/4/2013","-15.0106","-71.9574","149","5.1"
"6/4/2013","-17.7684","-69.9645","178","5"
"6/4/2013","-14.3065","-75.2985","74","4.5"
"6/5/2013","-15.9284","-71.7283","8","4.6"
"6/5/2013","-8.1053","-74.5102","216","5.5"
"6/5/2013","-15.5614","-74.7383","28","4.5"
"6/6/2013","-8.1588","-76.1472","151","4.5"
"6/6/2013","-14.7697","-73.6067","110","4.6"
"6/7/2013","-17.9734","-69.9967","174","4.6"
"6/8/2013","-10.4545","-73.8292","125","4.5"
"6/9/2013","-9.6043","-78.4318","56","4.5"
"6/9/2013","-15.2025","-75.4597","47","4.6"
"6/9/2013","-15.5823","-70.8453","193","4.7"
"6/10/2013","-5.5505","-81.7494","37","5.3"
"6/11/2013","-9.0655","-80.4416","24","4.9"
"6/12/2013","-18.5172","-69.9895","156","4.8"
"6/13/2013","-8.1124","-74.301","163","4.5"
"6/13/2013","-17.4761","-70.4432","144","4.6"
"6/13/2013","-13.0095","-71.2895","9","4.6"
"6/13/2013","-2.6848","-78.0978","219","4.5"
"6/13/2013","-4.5413","-79.997","39","4.6"
"6/14/2013","-4.156","-80.9905","30","4.5"
"6/14/2013","-15.2105","-71.9183","135","4.5"
"6/14/2013","-4.0938","-81.1453","28","4.9"
"6/14/2013","-9.8621","-78.9884","34","4.5"
"6/15/2013","-9.5397","-75.819","56","4.8"
"6/16/2013","-9.4096","-75.9597","76","4.7"
"6/16/2013","-7.92","-74.4761","170","4.6"
"6/16/2013","-15.721","-71.871","10","5"
"6/17/2013","-17.3717","-70.6809","122","4.6"
"6/17/2013","-15.7488","-74.4625","76","4.5"
"6/17/2013","-15.9254","-74.3293","75","4.8"
"6/17/2013","-12.4744","-77.1975","50","4.5"
"6/17/2013","-14.9443","-74.6393","20","4.5"
"6/17/2013","-15.2356","-72.0839","126","4.5"
"6/17/2013","-15.002","-70.6748","229","4.5"
"6/18/2013","-8.7086","-79.2605","43","4.6"
"6/18/2013","-11.8014","-77.402","62","5"
"6/18/2013","-8.1781","-74.2945","148","4.6"
"6/20/2013","-3.0739","-77.9505","55","4.5"
"6/21/2013","-17.972","-69.5072","108","4.6"
"6/21/2013","-16.1991","-73.9882","28","4.6"
"6/22/2013","-17.0238","-69.5881","192","4.9"
"6/22/2013","-13.795","-77.2363","30","4.5"
"6/22/2013","-12.0623","-73.5888","214","4.6"
"6/23/2013","-8.5358","-74.517","157","4.6"
"6/23/2013","-7.331","-75.8444","37","4.5"
"6/23/2013","-14.754","-73.9721","98","4.5"
"6/24/2013","-3.7295","-80.1636","85","4.5"
"6/25/2013","-5.4869","-76.2392","56","4.8"
"6/26/2013","-3.2366","-80.8898","32","4.9"
"6/26/2013","-18.1384","-71.3283","35","4.6"
"6/28/2013","-8.8661","-78.2198","67","4.6"
"6/28/2013","-2.786","-76.331","126","4.2"
"6/29/2013","-14.4508","-73.3241","102","4.5"
"6/29/2013","-15.9449","-69.8064","210","4.9"
"6/30/2013","-8.8461","-77.6314","144","4.5"
"6/30/2013","-14.8243","-75.9662","46","5.2"
"6/30/2013","-8.6164","-78.9117","63","4.6"
"6/30/2013","-14.8526","-75.6228","41","5.3"
"7/1/2013","-17.3761","-70.7614","120","4.9"
"7/2/2013","-14.9905","-76.0382","33","4.9"
"7/3/2013","-4.9999","-80.6949","33","4.5"
"7/3/2013","-15.3835","-74.3577","117","4.5"
"7/4/2013","-6.4954","-80.8892","23","5.1"
"7/5/2013","-8.2238","-74.3801","172","5"
"7/5/2013","-4.462","-78.2399","55","4.5"
"7/5/2013","-14.912","-72.0058","6","4.8"
"7/5/2013","-12.4596","-77.8592","71","4.7"
"7/6/2013","-12.4304","-77.8561","35","4.5"
"7/6/2013","-14.8741","-72.0515","6","5"
"7/6/2013","-14.8346","-71.9135","52","4.5"
"7/6/2013","-3.9415","-77.9753","25","4.5"
"7/6/2013","-3.7379","-80.5517","43","4.5"
"7/7/2013","-7.8387","-74.5541","162","4.9"
"7/8/2013","-5.7035","-76.7637","169","4.5"
"7/8/2013","-14.6672","-72.7635","120","4.5"
"7/9/2013","-4.5201","-80.6044","24","4.6"
"7/9/2013","-11.2465","-74.1341","181","4.6"
"7/10/2013","-16.7167","-71.5454","46","4.7"
"7/10/2013","-16.5447","-74.2294","43","4.8"
"7/10/2013","-13.9579","-73.4262","15","4.6"
"7/11/2013","-16.8151","-72.4224","83","4.5"
"7/11/2013","-16.5931","-72.5817","101","4.5"
"7/11/2013","-8.8004","-80.4466","32","4.5"
"7/11/2013","-8.2148","-80.0853","55","4.5"
"7/12/2013","-6.0128","-75.4164","37","5"
"7/12/2013","-4.1996","-77.8478","44","4.5"
"7/12/2013","-12.6314","-77.1857","38","5"
"7/12/2013","-17.001","-70.8766","133","5.3"
"7/12/2013","-15.7245","-71.9309","142","4.5"
"7/13/2013","-18.6103","-69.7268","145","4.9"
"7/13/2013","-7.1454","-80.3454","33","4.5"
"7/13/2013","-4.9208","-75.1551","33","4.6"
"7/13/2013","-14.2546","-75.8703","52","4.8"
"7/15/2013","-16.0853","-74.8279","43","4.5"
"7/15/2013","-14.8742","-75.6843","38","4.5"
"7/15/2013","-9.7844","-74.7262","135","5.7"
"7/16/2013","-15.7416","-72.0245","8","5.3"
"7/16/2013","-15.7553","-71.9875","13","4.7"
"7/17/2013","-15.7023","-72.0368","7","6.2"
"7/17/2013","-15.762","-72.0093","8","4.5"
"7/17/2013","-15.7564","-72.0069","9","4.5"
"7/17/2013","-5.9535","-76.1699","74","5"
"7/19/2013","-15.193","-72.1177","123","4.8"
"7/19/2013","-4.9272","-81.4255","43","4.5"
"7/19/2013","-15.7496","-72.0829","9","4.5"
"7/20/2013","-18.324","-71.401","22","4.5"
"7/21/2013","-5.258","-76.6245","66","4.5"
"7/21/2013","-18.5542","-69.9897","148","4.5"
"7/22/2013","-16.931","-72.372","45","4.9"
"7/22/2013","-4.6554","-80.7948","44","4.5"
"7/22/2013","-15.3442","-75.9504","18","4.5"
"7/23/2013","-3.9653","-78.2103","60","4.5"
"7/23/2013","-15.758","-72.0328","20","4.5"
"7/23/2013","-9.0893","-78.9367","73","5.1"
"7/25/2013","-15.7544","-72.0075","7","5.1"
"7/25/2013","-11.2115","-76.0944","138","4.5"
"7/26/2013","-6.6273","-76.8682","16","4.5"
"7/26/2013","-15.758","-71.8589","153","4.7"
"7/27/2013","-15.8669","-71.6419","119","4.5"
"7/27/2013","-16.7327","-71.5394","26","4.5"
"7/28/2013","-14.1021","-72.911","115","4.5"
"7/28/2013","-5.8743","-80.8775","31","5"
"7/29/2013","-17.9664","-73.2199","55","4.6"
"7/29/2013","-15.2666","-75.9345","14","5"
"7/29/2013","-5.5999","-80.9255","38","4.6"
"7/29/2013","-18.0059","-69.5558","170","4.8"
"7/30/2013","-15.2512","-71.7798","148","4.8"
"7/31/2013","-8.6198","-79.9493","44","5"
"7/31/2013","-5.1184","-80.7434","44","5.1"
"7/31/2013","-5.2634","-77.847","27","4.5"
"7/31/2013","-4.2599","-80.4777","49","4.5"
"8/1/2013","-7.4239","-80.7368","31","4.5"
"8/1/2013","-17.8739","-69.6762","151","4.5"
"8/2/2013","-17.8911","-69.977","149","5"
"8/3/2013","-2.6136","-81.3715","58","4.5"
"8/3/2013","-9.9799","-74.5139","155","4.9"
"8/4/2013","-3.456","-81.165","40","4.5"
"8/5/2013","-15.8366","-75.2249","13","4.9"
"8/6/2013","-16.0604","-72.6364","121","4.5"
"8/7/2013","-15.789","-72.0925","14","4.5"
"8/8/2013","-2.964","-80.5175","86","4.5"
"8/8/2013","-17.6777","-71.0763","16","5.1"
"8/10/2013","-8.2713","-74.1517","180","4.7"
"8/11/2013","-15.9642","-71.8085","26","4.6"
"8/11/2013","-15.9319","-72.6098","141","4.7"
"8/12/2013","-6.3219","-80.1476","58","4.9"
"8/12/2013","-5.2373","-81.6665","13","6.2"
"8/12/2013","-5.2982","-81.95","56","4.5"
"8/12/2013","-5.528","-81.9111","33","4.5"
"8/12/2013","-5.4294","-81.9791","53","4.5"
"8/12/2013","-5.215","-81.8787","10","4.2"
"8/12/2013","-5.5074","-82.1231","57","4.5"
"8/12/2013","-5.2086","-81.8773","44","4.5"
"8/12/2013","-5.3721","-82.2424","25","4.5"
"8/12/2013","-5.3245","-82.1649","55","4.5"
"8/12/2013","-5.5009","-82.1682","47","4.5"
"8/12/2013","-5.5966","-82.0768","41","4.6"
"8/12/2013","-16.2011","-73.9451","12","4.5"
"8/13/2013","-6.5532","-81.0549","52","5.1"
"8/13/2013","-2.8943","-80.8154","55","4.5"
"8/13/2013","-5.327","-81.9557","57","4.5"
"8/13/2013","-15.4178","-70.8311","214","4.9"
"8/13/2013","-13.0563","-75.1756","62","4.5"
"8/13/2013","-5.6815","-78.747","43","4.7"
"8/14/2013","-8.0014","-80.3742","45","4.5"
"8/14/2013","-5.3617","-82.1294","59","4.5"
"8/15/2013","-5.6374","-81.8584","50","4.5"
"8/15/2013","-3.7626","-80.969","26","4.5"
"8/15/2013","-5.3963","-82.0711","54","4.5"
"8/15/2013","-12.9301","-74.0021","35","4.6"
"8/16/2013","-5.5618","-81.9727","50","4.5"
"8/16/2013","-9.4035","-79.222","47","4.8"
"8/17/2013","-6.9155","-81.1833","30","4.8"
"8/17/2013","-14.3506","-76.6914","6","4.5"
"8/18/2013","-11.4507","-75.4843","9","4.7"
"8/18/2013","-7.501","-74.7905","42","4.5"
"8/18/2013","-9.1638","-76.9476","145","4.5"
"8/19/2013","-15.0256","-72.8429","55","4.5"
"8/20/2013","-8.5571","-74.729","156","4.7"
"8/20/2013","-8.5876","-79.719","35","5.1"
"8/20/2013","-5.5941","-81.9989","54","4.5"
"8/20/2013","-16.152","-73.3446","42","4.7"
"8/20/2013","-10.7755","-74.9066","24","4.8"
"8/21/2013","-16.0239","-73.1001","64","4.6"
"8/21/2013","-16.064","-72.3329","112","4.5"
"8/21/2013","-6.8889","-74.3965","36","4.6"
"8/22/2013","-2.6807","-77.1409","58","4.5"
"8/24/2013","-16.3302","-73.3007","39","4.8"
"8/25/2013","-17.4479","-70.8466","13","4.5"
"8/25/2013","-5.5736","-81.9031","43","4.5"
"8/25/2013","-5.5141","-81.0134","33","4.5"
"8/25/2013","-6.1763","-75.2705","112","4.5"
"8/27/2013","-8.494","-75.122","131","4.8"
"8/29/2013","-7.9194","-76.3027","171","4.5"
"8/31/2013","-8.337","-74.2576","188","4.6"
"9/1/2013","-18.366","-70.1985","134","4.5"
"9/1/2013","-13.2718","-74.7101","117","4.5"
"9/1/2013","-15.8854","-71.7493","21","4.5"
"9/2/2013","-9.7988","-78.6521","30","4.7"
"9/2/2013","-15.7088","-71.9195","152","4.9"
"9/2/2013","-12.0947","-75.5703","45","5"
"9/2/2013","-9.0903","-80.8835","10","4.6"
"9/4/2013","-15.7613","-70.7492","202","4.9"
"9/5/2013","-12.1266","-75.676","38","4.7"
"9/5/2013","-16.1211","-73.8333","79","4.7"
"9/5/2013","-14.9438","-72.0895","153","4.7"
"9/6/2013","-8.7147","-79.6779","45","4.8"
"9/7/2013","-5.5201","-81.5664","14","4.8"
"9/7/2013","-4.1286","-80.5117","38","4.5"
"9/7/2013","-15.4525","-72.5593","127","4.6"
"9/7/2013","-15.282","-71.9292","131","4.6"
"9/8/2013","-11.6772","-77.6143","54","4.5"
"9/8/2013","-7.1839","-78.853","85","4.5"
"9/9/2013","-10.3645","-79.3354","58","4.5"
"9/9/2013","-10.5492","-75.0949","131","4.6"
"9/9/2013","-15.5589","-72.4156","117","4.7"
"9/9/2013","-7.3038","-76.3956","137","4.6"
"9/9/2013","-14.1337","-72.9264","111","4.7"
"9/12/2013","-3.4754","-80.7937","41","4.7"
"9/13/2013","-14.4206","-76.5203","44","4.7"
"9/14/2013","-5.1763","-76.8773","112","4.6"
"9/14/2013","-15.7162","-70.4847","221","4.5"
"9/15/2013","-4.6754","-80.7129","51","4.9"
"9/15/2013","-17.4664","-69.0648","160","4.7"
"9/16/2013","-7.86","-74.5855","152","4.7"
"9/16/2013","-16.068","-69.5061","279","4.9"
"9/16/2013","-17.4721","-72.7475","32","4.7"
"9/17/2013","-7.0996","-81.4318","14","4.5"
"9/17/2013","-2.9416","-76.4863","136","4.9"
"9/18/2013","-15.7956","-72.0888","120","4.5"
"9/18/2013","-10.9678","-74.1223","100","4.5"
"9/18/2013","-6.0225","-81.2676","42","4.7"
"9/20/2013","-15.8583","-73.233","55","4.9"
"9/20/2013","-5.6954","-80.6091","41","4.5"
"9/21/2013","-11.5713","-75.4151","104","4.5"
"9/21/2013","-10.7476","-78.0941","55","4.5"
"9/21/2013","-4.7601","-75.6699","137","4.5"
"9/22/2013","-7.1065","-81.0025","28","5.2"
"9/22/2013","-7.1524","-80.9471","36","4.8"
"9/22/2013","-15.5738","-70.8559","237","4.8"
"9/23/2013","-16.1432","-73.0453","65","4.7"
"9/24/2013","-12.4558","-76.8477","59","4.5"
"9/24/2013","-8.5555","-79.4832","49","4.5"
"9/25/2013","-8.5262","-74.9191","143","4.9"
"9/25/2013","-16.1531","-74.8669","31","7.1"
"9/26/2013","-16.1332","-74.7061","20","4.9"
"9/26/2013","-14.6442","-75.4772","62","4.8"
"9/26/2013","-5.8242","-76.7023","38","5"
"9/27/2013","-16.0617","-74.8602","37","4.6"
"9/28/2013","-18.6458","-70.9662","25","4.7"
"9/29/2013","-15.6204","-71.5987","158","4.5"
"9/29/2013","-7.3014","-80.3806","41","4.5"
"9/30/2013","-16.5589","-69.9606","210","4.5"
"9/30/2013","-5.6926","-81.7793","10","4.5"
"9/30/2013","-15.0638","-72.6135","126","5"
"10/1/2013","-18.5164","-69.6007","145","5.2"
"10/1/2013","-5.6668","-81.6167","26","4.5"
"10/2/2013","-4.1237","-77.4972","58","4.5"
"10/2/2013","-12.7052","-70.63","139","5.1"
"10/2/2013","-12.9137","-70.6303","48","4.5"
"10/2/2013","-15.8284","-71.9003","135","4.5"
"10/4/2013","-9.2586","-79.0927","69","4.8"
"10/4/2013","-14.7555","-75.577","37","4.5"
"10/5/2013","-8.0929","-74.1197","166","4.5"
"10/6/2013","-15.5819","-74.273","51","4.6"
"10/6/2013","-16.2686","-70.1702","195","5"
"10/7/2013","-17.1726","-72.256","45","4.6"
"10/7/2013","-14.4647","-73.5333","45","4.9"
"10/7/2013","-17.1231","-72.2882","52","4.6"
"10/8/2013","-14.5775","-76.118","37","4.9"
"10/8/2013","-16.0901","-74.2937","51","4.8"
"10/8/2013","-9.6625","-79.0256","21","4.9"
"10/8/2013","-5.7502","-78.5944","31","4.5"
"10/9/2013","-14.3891","-76.3499","13","4.9"
"10/9/2013","-5.5817","-81.4445","44","4.5"
"10/9/2013","-16.1093","-72.788","84","4.6"
"10/9/2013","-4.3351","-80.4888","29","4.5"
"10/9/2013","-5.466","-81.8131","15","4.5"
"10/10/2013","-9.8848","-78.7531","45","4.9"
"10/10/2013","-3.0997","-80.3782","55","4.6"
"10/10/2013","-3.1169","-80.302","52","4.8"
"10/10/2013","-3.9728","-80.267","83","4.5"
"10/10/2013","-14.466","-76.8077","12","4.9"
"10/10/2013","-13.9855","-75.7677","34","4.3"
"10/11/2013","-9.0245","-80.7285","51","4.6"
"10/11/2013","-3.4432","-79.8531","62","4.5"
"10/11/2013","-3.4916","-79.9189","60","4.5"
"10/11/2013","-2.9667","-80.393","66","4.6"
"10/12/2013","-8.7262","-79.1471","40","4.5"
"10/12/2013","-3.8267","-80.6489","38","4.5"
"10/12/2013","-15.2136","-74.5725","26","4.6"
"10/13/2013","-9.7118","-72.4242","190","5.1"
"10/13/2013","-15.9719","-71.9683","103","4.6"
"10/14/2013","-15.7771","-72.0151","13","4.6"
"10/14/2013","-16.8977","-69.8296","225","4.7"
"10/14/2013","-9.3468","-72.2676","196","4.9"
"10/15/2013","-9.0885","-74.686","155","4.9"
"10/15/2013","-10.5455","-75.1705","35","4.9"
"10/15/2013","-8.7675","-75.6064","127","4.6"
"10/15/2013","-15.8001","-74.6036","58","4.7"
"10/15/2013","-4.7119","-77.8039","122","4.5"
"10/15/2013","-9.019","-80.617","59","4.6"
"10/16/2013","-17.0695","-71.7034","46","4.6"
"10/16/2013","-16.6054","-72.4224","87","4.8"
"10/16/2013","-14.7622","-76.0255","42","4.8"
"10/17/2013","-10.8303","-73.9921","145","4.8"
"10/17/2013","-5.1565","-76.6929","120","4.5"
"10/17/2013","-4.7583","-79.3013","32","4.5"
"10/18/2013","-12.4989","-77.0327","43","4.8"
"10/18/2013","-8.6884","-74.3216","180","5.3"
"10/19/2013","-8.5891","-75.0466","226","4.6"
"10/19/2013","-9.1386","-75.8189","15","4.6"
"10/19/2013","-4.6897","-80.2524","63","4.6"
"10/19/2013","-4.8944","-80.8456","32","4.6"
"10/19/2013","-14.9171","-76.0657","19","4.9"
"10/19/2013","-8.8454","-80.8811","59","4.5"
"10/20/2013","-14.7358","-75.7223","49","4.7"
"10/20/2013","-8.2777","-79.1213","55","4.5"
"10/20/2013","-4.9324","-78.18","116","4.6"
"10/20/2013","-3.8994","-80.6732","93","4.5"
"10/20/2013","-3.14","-82.002","51","4.5"
"10/20/2013","-16.3388","-74.5351","13","4.7"
"10/20/2013","-11.0861","-75.2008","142","4.5"
"10/20/2013","-18.4732","-70.8063","37","4.9"
"10/21/2013","-13.5557","-76.1177","89","4.9"
"10/21/2013","-18.175","-69.6644","151","4.9"
"10/21/2013","-7.7977","-74.2597","165","4.9"
"10/21/2013","-16.3204","-72.0581","17","4.5"
"10/21/2013","-8.3819","-76.1364","135","4.9"
"10/21/2013","-10.8539","-73.978","207","4.9"
"10/22/2013","-4.7743","-80.47","37","4.5"
"10/22/2013","-8.6024","-76.3223","58","4.7"
"10/22/2013","-6.776","-78.0897","125","4.5"
"10/22/2013","-3.9103","-79.9969","84","4.5"
"10/23/2013","-16.3694","-72.0312","109","4.7"
"10/23/2013","-5.1198","-77.2897","14","4.7"
"10/23/2013","-16.5419","-74.1603","28","4.6"
"10/24/2013","-15.0407","-72.1458","111","4.6"
"10/25/2013","-15.0586","-72.2533","120","4.9"
"10/25/2013","-4.6688","-81.8831","30","4.5"
"10/25/2013","-7.1119","-80.8595","39","4.9"
